hvfhs_license_num,dispatching_base_num,originating_base_num,request_datetime,on_scene_datetime,pickup_datetime,dropoff_datetime,PULocationID,DOLocationID,trip_miles,trip_time,base_passenger_fare,tolls,bcf,sales_tax,congestion_surcharge,airport_fee,tips,driver_pay,shared_request_flag,shared_match_flag,access_a_ride_flag,wav_request_flag,wav_match_flag
HV0005,B02510,"",2021-01-01T00:17:03.000Z,"",2021-01-01T00:19:41.000Z,2021-01-01T00:34:50.000Z,141,143,2.183,909,10.43,0.0,0.31,0.93,2.75,"",0.0,11.29,N,N,N,N,N
HV0003,B02764,B02764,2021-01-01T00:00:56.000Z,2021-01-01T00:03:13.000Z,2021-01-01T00:04:46.000Z,2021-01-01T00:11:58.000Z,79,141,2.64,432,10.75,0.0,0.32,0.95,2.75,"",0.0,7.5,N,N,"",N,N
HV0003,B02764,B02764,2021-01-01T00:33:37.000Z,2021-01-01T00:36:03.000Z,2021-01-01T00:38:03.000Z,2021-01-01T00:42:18.000Z,143,142,0.54,255,7.76,0.0,0.54,0.7,2.75,"",4.7,6.36,N,N,"",N,N
HV0003,B02764,B02764,2021-01-01T00:42:44.000Z,2021-01-01T00:43:43.000Z,2021-01-01T00:45:44.000Z,2021-01-01T00:56:29.000Z,142,41,2.85,646,13.26,0.0,0.4,1.18,2.75,"",0.0,9.52,N,N,"",N,N
HV0003,B02764,B02764,2021-01-01T00:40:24.000Z,2021-01-01T00:44:14.000Z,2021-01-01T00:44:55.000Z,2021-01-01T00:57:11.000Z,74,42,2.23,736,10.93,0.0,0.33,0.97,0.0,"",0.0,9.81,N,N,"",N,N
HV0005,B02510,"",2021-01-01T00:34:44.000Z,"",2021-01-01T00:40:26.000Z,2021-01-01T00:51:37.000Z,80,36,2.149,671,10.22,0.0,0.31,0.91,0.0,"",0.0,8.0,N,N,N,N,N
HV0005,B02510,"",2021-01-01T00:45:37.000Z,"",2021-01-01T00:54:42.000Z,2021-01-01T01:01:15.000Z,36,36,1.176,393,7.13,0.0,0.21,0.63,0.0,"",0.0,5.47,N,N,N,N,N
HV0005,B02510,"",2021-01-01T00:23:34.000Z,"",2021-01-01T00:32:45.000Z,2021-01-01T00:59:46.000Z,130,232,16.15,1621,40.31,1.02,1.24,3.67,2.75,"",5.0,31.5,N,N,N,N,N
HV0003,B02764,B02764,2021-01-01T00:46:30.000Z,2021-01-01T00:49:25.000Z,2021-01-01T00:51:26.000Z,2021-01-01T00:54:29.000Z,170,170,0.43,183,8.13,0.0,0.24,0.72,2.75,"",0.0,6.07,N,N,"",N,N
HV0003,B02765,B02765,2021-01-01T00:43:44.000Z,2021-01-01T00:44:02.000Z,2021-01-01T00:46:03.000Z,2021-01-01T01:21:10.000Z,230,71,13.87,2108,44.96,0.0,1.53,4.53,2.75,"",0.0,34.35,N,N,"",N,N
HV0003,B02888,B02888,2021-01-01T00:48:24.000Z,2021-01-01T00:51:37.000Z,2021-01-01T00:53:37.000Z,2021-01-01T01:06:05.000Z,87,80,5.19,748,17.36,0.0,0.52,1.54,2.75,"",0.0,12.78,N,N,"",N,N
HV0003,B02884,B02884,2021-01-01T00:16:41.000Z,2021-01-01T00:18:36.000Z,2021-01-01T00:20:36.000Z,2021-01-01T00:43:17.000Z,238,265,7.58,1361,21.06,20.0,1.23,0.0,0.0,"",0.0,23.34,N,N,"",N,N
HV0003,B02875,B02875,2021-01-01T00:00:58.000Z,2021-01-01T00:03:51.000Z,2021-01-01T00:05:53.000Z,2021-01-01T00:13:52.000Z,97,189,1.46,479,9.05,0.0,0.27,0.8,0.0,"",0.0,6.98,N,N,"",N,N
HV0003,B02765,B02765,2021-01-01T00:12:04.000Z,2021-01-01T00:12:25.000Z,2021-01-01T00:14:25.000Z,2021-01-01T00:22:03.000Z,164,158,1.65,458,9.15,0.0,0.27,0.81,2.75,"",0.0,7.07,N,N,"",N,N
HV0003,B02765,B02765,2021-01-01T00:32:42.000Z,2021-01-01T00:35:00.000Z,2021-01-01T00:35:19.000Z,2021-01-01T01:04:12.000Z,249,85,7.34,1733,30.89,0.0,0.93,2.74,2.75,"",0.0,24.0,N,N,"",N,N
HV0005,B02510,"",2021-01-01T00:19:37.000Z,"",2021-01-01T00:25:25.000Z,2021-01-01T00:56:51.000Z,48,181,7.392,1886,32.74,1.86,1.04,3.07,2.75,"",0.0,24.0,N,N,N,N,N
HV0003,B02764,B02764,2021-01-01T00:14:18.000Z,2021-01-01T00:16:01.000Z,2021-01-01T00:18:01.000Z,2021-01-01T00:38:52.000Z,74,163,4.52,1251,18.34,0.0,0.55,1.63,2.75,"",0.0,16.74,N,N,"",N,N
HV0003,B02764,B02764,2021-01-01T00:40:48.000Z,2021-01-01T00:44:05.000Z,2021-01-01T00:46:05.000Z,2021-01-01T00:56:03.000Z,230,237,1.55,598,9.72,0.0,0.29,0.86,2.75,"",0.0,8.63,N,N,"",N,N
HV0003,B02872,B02872,2021-01-01T00:03:19.000Z,2021-01-01T00:08:48.000Z,2021-01-01T00:10:03.000Z,2021-01-01T00:16:12.000Z,202,179,1.57,369,8.7,0.0,0.26,0.77,0.0,"",0.0,6.67,N,N,"",N,N
HV0003,B02872,B02872,2021-01-01T00:12:57.000Z,2021-01-01T00:19:00.000Z,2021-01-01T00:19:38.000Z,2021-01-01T00:39:17.000Z,179,157,8.13,1179,24.45,0.0,0.73,2.17,0.0,"",0.0,20.11,N,N,"",N,N
HV0003,B02872,B02872,2021-01-01T00:51:02.000Z,2021-01-01T00:55:32.000Z,2021-01-01T00:57:32.000Z,2021-01-01T01:08:36.000Z,37,36,2.28,664,11.13,0.0,0.33,0.99,0.0,"",0.0,9.35,N,N,"",N,N
HV0003,B02395,B02395,2021-01-01T00:33:54.000Z,2021-01-01T00:37:13.000Z,2021-01-01T00:39:15.000Z,2021-01-01T00:54:19.000Z,223,7,3.31,905,15.44,0.0,0.0,0.0,0.0,"",0.0,12.31,N,N,"",N,N
HV0003,B02875,B02875,2021-01-01T00:29:14.000Z,2021-01-01T00:33:10.000Z,2021-01-01T00:33:25.000Z,2021-01-01T01:07:43.000Z,33,24,11.81,2058,41.17,0.0,1.24,3.65,2.75,"",0.0,30.94,N,N,"",N,N
HV0003,B02879,B02879,2021-01-01T00:14:25.000Z,2021-01-01T00:18:14.000Z,2021-01-01T00:20:14.000Z,2021-01-01T00:31:48.000Z,169,168,5.07,694,16.37,0.0,0.49,1.45,0.0,"",0.0,12.54,N,N,"",N,N
HV0003,B02879,B02879,2021-01-01T00:39:40.000Z,2021-01-01T00:41:34.000Z,2021-01-01T00:43:34.000Z,2021-01-01T00:51:23.000Z,168,159,0.99,469,9.39,0.0,0.28,0.83,0.0,"",0.0,7.64,N,N,"",N,N
HV0003,B02879,B02879,2021-01-01T00:48:54.000Z,2021-01-01T00:56:54.000Z,2021-01-01T00:57:11.000Z,2021-01-01T01:07:30.000Z,168,126,1.79,619,8.33,0.0,0.25,0.74,0.0,"",0.0,8.28,N,N,"",N,N
HV0003,B02866,B02866,2021-01-01T00:11:30.000Z,2021-01-01T00:12:25.000Z,2021-01-01T00:13:28.000Z,2021-01-01T00:31:48.000Z,49,37,3.81,1100,16.92,0.0,0.51,1.5,0.0,"",0.0,15.37,N,N,"",N,N
HV0003,B02866,B02866,2021-01-01T00:30:20.000Z,2021-01-01T00:32:36.000Z,2021-01-01T00:33:35.000Z,2021-01-01T00:50:00.000Z,37,63,3.04,985,11.24,0.0,0.34,1.0,0.0,"",0.0,13.56,N,N,"",N,N
HV0003,B02866,B02866,2021-01-01T00:39:59.000Z,2021-01-01T00:54:32.000Z,2021-01-01T00:55:44.000Z,2021-01-01T01:02:57.000Z,76,76,1.8,433,8.7,0.0,0.26,0.77,0.0,"",0.0,7.58,N,N,"",N,N
HV0003,B02877,B02877,2021-01-01T00:06:24.000Z,2021-01-01T00:08:15.000Z,2021-01-01T00:09:29.000Z,2021-01-01T00:28:43.000Z,255,36,4.09,1154,23.19,0.0,0.94,2.07,0.0,"",3.67,15.18,N,N,"",N,N
HV0003,B02877,B02877,2021-01-01T00:28:55.000Z,2021-01-01T00:31:27.000Z,2021-01-01T00:33:27.000Z,2021-01-01T00:45:59.000Z,36,134,4.97,752,16.88,0.0,0.51,1.5,0.0,"",0.0,12.79,N,N,"",N,N
HV0003,B02877,B02877,2021-01-01T00:42:52.000Z,2021-01-01T00:47:51.000Z,2021-01-01T00:48:52.000Z,2021-01-01T01:05:10.000Z,134,53,7.51,978,21.1,0.0,0.63,1.87,0.0,"",0.0,17.47,N,N,"",N,N
HV0003,B02617,B02617,2021-01-01T00:11:43.000Z,2021-01-01T00:17:33.000Z,2021-01-01T00:19:33.000Z,2021-01-01T00:31:24.000Z,198,80,2.42,711,11.58,0.0,0.35,1.03,0.0,"",0.0,11.07,N,N,"",N,N
HV0003,B02617,B02617,2021-01-01T00:49:37.000Z,2021-01-01T00:56:58.000Z,2021-01-01T00:57:36.000Z,2021-01-01T01:19:49.000Z,112,24,7.11,1333,30.68,0.0,1.1,3.27,2.75,"",0.0,24.33,N,N,"",N,N
HV0003,B02869,B02869,2021-01-01T00:16:21.000Z,2021-01-01T00:18:30.000Z,2021-01-01T00:19:05.000Z,2021-01-01T00:43:14.000Z,7,254,11.37,1449,28.24,6.12,1.03,3.05,0.0,"",0.0,26.67,N,N,"",N,N
HV0003,B02869,B02869,2021-01-01T00:38:11.000Z,2021-01-01T00:47:06.000Z,2021-01-01T00:47:21.000Z,2021-01-01T01:02:22.000Z,254,243,7.2,901,24.96,0.0,0.75,2.22,0.0,"",0.0,19.48,N,N,"",N,N
HV0005,B02510,"",2021-01-01T00:10:55.000Z,"",2021-01-01T00:16:54.000Z,2021-01-01T00:35:21.000Z,41,213,7.097,1107,26.58,0.49,0.81,2.4,0.0,"",0.0,20.78,N,N,N,N,N
HV0005,B02510,"",2021-01-01T00:29:25.000Z,"",2021-01-01T00:39:09.000Z,2021-01-01T00:53:37.000Z,213,18,5.334,868,22.05,0.0,0.66,1.96,0.0,"",0.0,13.18,N,N,N,N,N
HV0005,B02510,"",2021-01-01T00:51:12.000Z,"",2021-01-01T00:56:07.000Z,2021-01-01T01:09:57.000Z,18,247,1.837,830,15.95,0.0,0.48,1.42,0.0,"",0.0,8.99,N,N,N,N,N
HV0003,B02878,B02878,2021-01-01T00:05:15.000Z,2021-01-01T00:07:19.000Z,2021-01-01T00:08:05.000Z,2021-01-01T00:13:35.000Z,259,259,1.5,330,7.91,0.0,0.24,0.7,0.0,"",0.0,9.4,N,N,"",N,N
HV0003,B02878,B02878,2021-01-01T00:13:39.000Z,2021-01-01T00:16:55.000Z,2021-01-01T00:17:25.000Z,2021-01-01T00:38:59.000Z,259,250,7.54,1294,22.58,0.0,0.68,2.0,0.0,"",0.0,23.15,N,N,"",N,N
HV0003,B02878,B02878,2021-01-01T00:34:15.000Z,2021-01-01T00:42:39.000Z,2021-01-01T00:43:32.000Z,2021-01-01T01:02:38.000Z,250,151,10.69,1146,30.54,0.0,0.92,2.73,2.75,"",0.0,28.8,N,N,"",N,N
HV0003,B02682,B02682,2021-01-01T00:19:20.000Z,2021-01-01T00:23:39.000Z,2021-01-01T00:23:51.000Z,2021-01-01T00:29:10.000Z,22,21,0.98,319,9.44,0.0,0.28,0.84,0.0,"",0.0,8.38,N,N,"",N,N
HV0003,B02682,B02682,2021-01-01T00:27:24.000Z,2021-01-01T00:31:11.000Z,2021-01-01T00:31:28.000Z,2021-01-01T00:38:23.000Z,21,108,1.94,415,8.83,0.0,0.26,0.78,0.0,"",0.0,7.19,N,N,"",N,N
HV0003,B02682,B02682,2021-01-01T00:34:18.000Z,2021-01-01T00:42:23.000Z,2021-01-01T00:42:31.000Z,2021-01-01T00:57:25.000Z,108,155,8.06,894,26.62,0.0,0.8,2.36,0.0,"",0.0,17.95,N,N,"",N,N
HV0003,B02764,B02764,2021-01-01T00:03:27.000Z,2021-01-01T00:05:28.000Z,2021-01-01T00:06:20.000Z,2021-01-01T00:11:32.000Z,197,216,1.33,312,8.7,0.0,0.26,0.77,0.0,"",0.0,6.76,N,N,"",N,N
HV0003,B02764,B02764,2021-01-01T00:17:24.000Z,2021-01-01T00:18:20.000Z,2021-01-01T00:20:20.000Z,2021-01-01T00:36:49.000Z,216,70,7.49,989,19.99,0.0,0.6,1.77,0.0,"",0.0,17.92,N,N,"",N,N
HV0003,B02764,B02764,2021-01-01T00:36:55.000Z,2021-01-01T00:39:40.000Z,2021-01-01T00:40:09.000Z,2021-01-01T00:47:12.000Z,70,82,1.24,423,8.7,0.0,0.26,0.77,0.0,"",0.0,6.77,N,N,"",N,N
HV0003,B02764,B02764,2021-01-01T00:44:24.000Z,2021-01-01T00:50:59.000Z,2021-01-01T00:50:59.000Z,2021-01-01T00:53:56.000Z,82,82,0.47,177,7.91,0.0,0.24,0.7,0.0,"",0.0,6.77,N,N,"",N,N
HV0005,B02510,"",2021-01-01T00:16:36.000Z,"",2021-01-01T00:20:26.000Z,2021-01-01T00:41:46.000Z,166,234,7.358,1280,21.67,0.0,0.65,1.92,2.75,"",0.0,18.88,N,N,N,N,N
HV0005,B02510,"",2021-01-01T00:46:35.000Z,"",2021-01-01T00:52:06.000Z,2021-01-01T01:09:19.000Z,170,129,6.924,1033,26.22,4.8,0.93,2.75,2.75,"",9.36,19.87,N,N,N,N,N
HV0005,B02510,"",2021-01-01T00:08:53.000Z,"",2021-01-01T00:11:41.000Z,2021-01-01T00:23:35.000Z,235,60,2.221,714,10.23,0.0,0.31,0.91,0.0,"",0.0,26.95,N,N,N,N,N
HV0005,B02510,"",2021-01-01T00:19:03.000Z,"",2021-01-01T00:27:25.000Z,2021-01-01T00:42:25.000Z,167,182,3.731,900,11.0,0.0,0.33,0.98,0.0,"",0.0,11.68,N,N,N,N,N
HV0003,B02888,B02888,2021-01-01T00:28:14.000Z,2021-01-01T00:29:49.000Z,2021-01-01T00:31:50.000Z,2021-01-01T00:45:50.000Z,80,145,2.85,841,14.65,0.0,0.74,1.31,0.0,"",4.7,11.8,N,N,"",N,N
HV0003,B02888,B02888,2021-01-01T00:44:13.000Z,2021-01-01T00:47:05.000Z,2021-01-01T00:49:05.000Z,2021-01-01T00:58:39.000Z,145,145,1.23,574,10.6,0.0,0.32,0.94,0.0,"",0.0,9.03,N,N,"",N,N
HV0003,B02869,B02869,2021-01-01T00:10:15.000Z,2021-01-01T00:14:10.000Z,2021-01-01T00:14:31.000Z,2021-01-01T00:33:48.000Z,97,158,4.66,1157,17.7,0.0,0.98,1.59,2.75,"",6.76,15.35,N,N,"",N,N
HV0003,B02869,B02869,2021-01-01T00:38:54.000Z,2021-01-01T00:40:06.000Z,2021-01-01T00:42:06.000Z,2021-01-01T00:59:10.000Z,231,40,5.51,1024,18.98,0.0,0.75,2.23,2.75,"",0.0,15.19,N,N,"",N,N
HV0005,B02510,"",2021-01-01T00:21:52.000Z,"",2021-01-01T00:25:16.000Z,2021-01-01T00:42:39.000Z,137,80,6.281,1043,17.12,4.25,0.64,1.9,2.75,"",5.33,15.71,N,N,N,N,N
HV0005,B02510,"",2021-01-01T00:41:45.000Z,"",2021-01-01T00:46:56.000Z,2021-01-01T01:06:59.000Z,80,89,9.452,1203,28.26,0.0,0.85,2.51,0.0,"",0.0,20.56,N,N,N,N,N
HV0003,B02882,B02882,2021-01-01T00:37:19.000Z,2021-01-01T00:41:20.000Z,2021-01-01T00:42:43.000Z,2021-01-01T00:58:52.000Z,69,213,6.22,969,18.95,0.0,0.57,1.68,0.0,"",0.0,17.03,N,N,"",N,N
HV0003,B02765,B02765,2021-01-01T00:12:36.000Z,2021-01-01T00:14:01.000Z,2021-01-01T00:15:09.000Z,2021-01-01T00:23:06.000Z,170,79,1.36,477,9.44,0.0,0.28,0.84,2.75,"",0.0,8.11,N,N,"",N,N
HV0003,B02765,B02765,2021-01-01T00:57:24.000Z,2021-01-01T00:57:57.000Z,2021-01-01T00:58:37.000Z,2021-01-01T01:12:59.000Z,137,33,6.04,862,19.05,0.0,0.57,1.69,2.75,"",0.0,15.19,N,N,"",N,N
HV0003,B02617,B02617,2021-01-01T00:36:30.000Z,2021-01-01T00:48:20.000Z,2021-01-01T00:49:13.000Z,2021-01-01T00:55:08.000Z,232,45,1.17,355,7.88,0.0,0.3,0.7,2.75,"",0.94,7.01,N,N,"",N,N
HV0003,B02869,B02869,2021-01-01T00:08:47.000Z,2021-01-01T00:10:11.000Z,2021-01-01T00:11:35.000Z,2021-01-01T00:19:09.000Z,17,225,1.41,454,7.91,0.0,0.24,0.7,0.0,"",0.0,7.57,N,N,"",N,N
HV0003,B02869,B02869,2021-01-01T00:30:16.000Z,2021-01-01T00:33:07.000Z,2021-01-01T00:33:18.000Z,2021-01-01T00:37:15.000Z,61,225,0.92,237,8.67,0.0,0.32,0.77,0.0,"",0.94,7.57,N,N,"",N,N
HV0003,B02869,B02869,2021-01-01T00:39:58.000Z,2021-01-01T00:41:03.000Z,2021-01-01T00:43:03.000Z,2021-01-01T01:01:06.000Z,225,76,5.18,1083,21.34,0.0,0.64,1.89,0.0,"",0.0,16.96,N,N,"",N,N
HV0003,B02888,B02888,2021-01-01T00:22:58.000Z,2021-01-01T00:25:13.000Z,2021-01-01T00:26:11.000Z,2021-01-01T00:35:51.000Z,223,173,3.05,580,13.32,0.0,0.4,1.18,0.0,"",0.0,9.54,N,N,"",N,N
HV0003,B02888,B02888,2021-01-01T00:34:53.000Z,2021-01-01T00:39:17.000Z,2021-01-01T00:39:31.000Z,2021-01-01T00:55:47.000Z,173,97,10.14,976,24.6,0.0,0.9,2.19,0.0,"",2.34,20.67,N,N,"",N,N
HV0005,B02510,"",2021-01-01T00:33:22.000Z,"",2021-01-01T00:35:35.000Z,2021-01-01T00:48:24.000Z,234,68,1.337,769,7.37,0.0,0.22,0.65,2.75,"",10.0,7.93,N,N,N,N,N
HV0005,B02510,"",2021-01-01T00:47:41.000Z,"",2021-01-01T00:50:38.000Z,2021-01-01T01:03:50.000Z,68,238,4.186,792,16.24,0.0,0.49,1.44,2.75,"",0.0,11.27,N,N,N,N,N
HV0003,B02836,B02836,2021-01-01T00:29:12.000Z,2021-01-01T00:34:02.000Z,2021-01-01T00:34:26.000Z,2021-01-01T00:48:34.000Z,161,179,4.37,848,21.39,0.0,0.64,1.9,2.75,"",0.0,14.89,N,N,"",N,N
HV0003,B02836,B02836,2021-01-01T00:45:55.000Z,2021-01-01T00:51:46.000Z,2021-01-01T00:53:49.000Z,2021-01-01T01:13:50.000Z,179,243,8.65,1202,22.76,6.12,0.87,2.56,0.0,"",0.0,20.75,N,N,"",N,N
HV0005,B02510,"",2021-01-01T00:09:09.000Z,"",2021-01-01T00:12:29.000Z,2021-01-01T00:34:58.000Z,77,157,12.733,1349,29.13,0.0,0.87,2.59,0.0,"",0.0,25.43,N,N,N,N,N
HV0005,B02510,"",2021-01-01T00:38:01.000Z,"",2021-01-01T00:42:02.000Z,2021-01-01T00:51:18.000Z,157,260,2.08,556,10.09,0.0,0.3,0.9,0.0,"",0.0,6.97,N,N,N,N,N
HV0005,B02510,"",2021-01-01T00:47:40.000Z,"",2021-01-01T00:52:38.000Z,2021-01-01T01:06:15.000Z,260,112,3.078,817,11.12,0.0,0.33,0.99,0.0,"",2.0,10.25,N,N,N,N,N
HV0005,B02510,"",2021-01-01T00:41:14.000Z,"",2021-01-01T00:44:46.000Z,2021-01-01T00:54:21.000Z,79,232,2.025,575,8.36,0.0,0.25,0.74,2.75,"",0.0,7.06,N,N,N,N,N
HV0005,B02510,"",2021-01-01T00:23:07.000Z,"",2021-01-01T00:26:42.000Z,2021-01-01T00:31:08.000Z,28,130,1.257,266,6.42,0.0,0.19,0.57,0.0,"",0.0,5.47,N,N,N,N,N
HV0005,B02510,"",2021-01-01T00:28:56.000Z,"",2021-01-01T00:33:19.000Z,2021-01-01T01:00:28.000Z,215,265,18.274,1629,41.04,0.0,1.23,3.64,0.0,"",0.0,36.94,N,N,N,N,N
HV0005,B02510,"",2021-01-01T00:13:14.000Z,"",2021-01-01T00:17:27.000Z,2021-01-01T00:31:31.000Z,75,243,5.791,844,19.4,0.0,0.52,1.53,0.0,"",3.86,13.49,N,N,N,N,N
HV0005,B02510,"",2021-01-01T00:23:16.000Z,"",2021-01-01T00:34:35.000Z,2021-01-01T00:42:25.000Z,243,152,3.033,470,12.27,0.0,0.37,1.09,0.0,"",0.0,7.3,N,N,N,N,N
HV0005,B02510,"",2021-01-01T00:40:19.000Z,"",2021-01-01T00:45:45.000Z,2021-01-01T01:10:24.000Z,152,69,3.452,1479,34.67,0.0,1.04,3.08,0.0,"",0.0,20.8,N,N,N,N,N
HV0003,B02869,B02869,2021-01-01T00:22:16.000Z,2021-01-01T00:22:42.000Z,2021-01-01T00:24:42.000Z,2021-01-01T00:48:16.000Z,125,37,4.71,1414,22.42,0.0,0.67,1.99,2.75,"",0.0,18.17,N,N,"",N,N
HV0003,B02869,B02869,2021-01-01T00:44:11.000Z,2021-01-01T00:49:58.000Z,2021-01-01T00:50:13.000Z,2021-01-01T00:53:34.000Z,37,36,0.76,201,7.88,0.0,0.3,0.7,0.0,"",0.94,6.53,N,N,"",N,N
HV0003,B02835,B02835,2021-01-01T00:44:15.000Z,2021-01-01T00:45:25.000Z,2021-01-01T00:46:44.000Z,2021-01-01T01:03:49.000Z,143,224,5.22,1025,19.84,0.0,0.6,1.76,2.75,"",0.0,15.57,N,N,"",N,N
HV0003,B02884,B02884,2021-01-01T00:09:55.000Z,2021-01-01T00:12:05.000Z,2021-01-01T00:12:13.000Z,2021-01-01T00:23:37.000Z,244,235,2.02,684,10.8,0.0,0.32,0.96,0.0,"",0.0,9.74,N,N,"",N,N
HV0003,B02884,B02884,2021-01-01T00:23:11.000Z,2021-01-01T00:25:34.000Z,2021-01-01T00:27:35.000Z,2021-01-01T00:35:36.000Z,235,235,1.05,481,9.07,0.0,0.27,0.8,0.0,"",0.0,8.06,N,N,"",N,N
HV0003,B02884,B02884,2021-01-01T00:34:16.000Z,2021-01-01T00:39:58.000Z,2021-01-01T00:40:46.000Z,2021-01-01T01:08:08.000Z,235,129,10.01,1642,29.13,6.12,1.06,3.13,0.0,"",0.0,26.57,N,N,"",N,N
HV0003,B02879,B02879,2021-01-01T00:15:37.000Z,2021-01-01T00:20:38.000Z,2021-01-01T00:20:49.000Z,2021-01-01T00:28:48.000Z,223,7,1.86,479,18.88,0.0,0.57,1.68,0.0,"",0.0,14.08,N,N,"",N,N
HV0005,B02510,"",2021-01-01T00:11:03.000Z,"",2021-01-01T00:15:28.000Z,2021-01-01T00:21:12.000Z,231,33,2.044,344,10.7,0.27,0.33,0.97,2.75,"",3.0,7.07,N,N,N,N,N
HV0003,B02878,B02878,2021-01-01T00:21:17.000Z,2021-01-01T00:23:24.000Z,2021-01-01T00:28:24.000Z,2021-01-01T00:57:02.000Z,33,231,2.79,1718,38.46,0.0,1.15,3.41,2.75,"",0.0,30.14,N,N,"",N,N
HV0005,B02510,"",2021-01-01T00:17:16.000Z,"",2021-01-01T00:25:08.000Z,2021-01-01T00:36:39.000Z,226,157,2.644,691,12.22,0.0,0.37,1.08,0.0,"",0.0,8.72,N,N,N,N,N
HV0005,B02510,"",2021-01-01T00:31:39.000Z,"",2021-01-01T00:42:54.000Z,2021-01-01T01:03:29.000Z,157,25,8.776,1235,25.57,0.0,0.77,2.27,0.0,"",0.0,20.08,N,N,N,N,N
HV0003,B02836,B02836,2021-01-01T00:24:33.000Z,2021-01-01T00:27:19.000Z,2021-01-01T00:29:21.000Z,2021-01-01T00:39:07.000Z,129,173,1.08,586,10.13,0.0,0.3,0.9,0.0,"",0.0,9.94,N,N,"",N,N
HV0003,B02836,B02836,2021-01-01T00:39:07.000Z,2021-01-01T00:44:27.000Z,2021-01-01T00:45:24.000Z,2021-01-01T00:55:42.000Z,70,92,2.83,618,12.31,0.0,0.37,1.09,0.0,"",0.0,11.17,N,N,"",N,N
HV0005,B02510,"",2021-01-01T00:23:10.000Z,"",2021-01-01T00:37:33.000Z,2021-01-01T00:50:34.000Z,61,77,2.932,781,11.1,0.0,0.33,0.99,0.0,"",0.0,9.79,N,N,N,N,N
HV0005,B02510,"",2021-01-01T00:48:38.000Z,"",2021-01-01T00:53:59.000Z,2021-01-01T01:04:54.000Z,76,35,1.278,655,7.23,0.0,0.22,0.64,0.0,"",0.0,6.9,N,N,N,N,N
HV0005,B02510,"",2021-01-01T00:26:40.000Z,"",2021-01-01T00:28:21.000Z,2021-01-01T00:41:30.000Z,90,50,2.863,789,10.62,0.0,0.32,0.94,2.75,"",0.0,9.79,N,N,N,N,N
HV0003,B02764,B02764,2021-01-01T00:40:32.000Z,2021-01-01T00:42:35.000Z,2021-01-01T00:43:37.000Z,2021-01-01T00:49:32.000Z,17,61,1.24,355,7.91,0.0,0.24,0.7,0.0,"",0.0,7.21,N,N,"",N,N
HV0003,B02764,B02764,2021-01-01T00:51:26.000Z,2021-01-01T00:53:03.000Z,2021-01-01T00:55:03.000Z,2021-01-01T01:12:41.000Z,61,177,2.24,1058,16.42,0.0,0.49,1.46,0.0,"",0.0,13.14,N,N,"",N,N
HV0005,B02510,"",2021-01-01T00:51:34.000Z,"",2021-01-01T00:56:07.000Z,2021-01-01T01:21:06.000Z,249,7,6.872,1499,26.75,0.28,0.81,2.4,2.75,"",0.0,20.18,N,N,N,N,N
HV0003,B02878,B02878,2020-12-31T23:57:04.000Z,2021-01-01T00:00:16.000Z,2021-01-01T00:00:50.000Z,2021-01-01T00:13:16.000Z,49,37,2.57,746,13.68,0.0,0.41,1.21,0.0,"",0.0,10.26,N,N,"",N,N
HV0003,B02878,B02878,2021-01-01T00:14:50.000Z,2021-01-01T00:17:42.000Z,2021-01-01T00:19:08.000Z,2021-01-01T00:40:19.000Z,37,234,5.46,1271,21.99,0.0,0.66,1.95,2.75,"",0.0,17.84,N,N,"",N,N
HV0003,B02764,B02764,2021-01-01T00:07:03.000Z,2021-01-01T00:10:47.000Z,2021-01-01T00:12:47.000Z,2021-01-01T00:38:06.000Z,35,225,3.67,1519,16.45,0.0,0.49,1.46,0.0,"",0.0,19.02,N,N,"",N,N
HV0003,B02764,B02764,2021-01-01T00:37:03.000Z,2021-01-01T00:40:27.000Z,2021-01-01T00:41:54.000Z,2021-01-01T00:51:39.000Z,225,36,1.74,585,8.82,0.0,0.26,0.78,0.0,"",0.0,9.08,N,N,"",N,N
HV0003,B02764,B02764,2021-01-01T00:50:16.000Z,2021-01-01T00:53:03.000Z,2021-01-01T00:54:01.000Z,2021-01-01T01:20:22.000Z,36,129,10.31,1581,29.17,0.0,0.88,2.59,0.0,"",1.5,26.86,N,N,"",N,N
HV0003,B02512,B02512,2021-01-01T00:22:43.000Z,2021-01-01T00:23:56.000Z,2021-01-01T00:25:22.000Z,2021-01-01T00:42:22.000Z,170,230,1.49,1020,12.27,0.0,0.37,1.09,2.75,"",0.0,18.18,N,N,"",N,N
HV0003,B02888,B02888,2021-01-01T00:17:03.000Z,2021-01-01T00:19:23.000Z,2021-01-01T00:19:37.000Z,2021-01-01T00:29:11.000Z,125,170,2.07,574,9.07,0.0,0.46,0.84,2.75,"",2.82,10.1,N,N,"",N,N
HV0003,B02888,B02888,2021-01-01T00:30:32.000Z,2021-01-01T00:34:35.000Z,2021-01-01T00:36:03.000Z,2021-01-01T00:42:18.000Z,107,113,1.17,375,8.55,0.0,0.56,0.77,2.75,"",4.7,8.42,N,N,"",N,N
HV0003,B02888,B02888,2021-01-01T00:47:51.000Z,2021-01-01T00:49:03.000Z,2021-01-01T00:49:31.000Z,2021-01-01T00:54:50.000Z,113,90,1.05,319,7.91,0.0,0.24,0.7,2.75,"",0.0,8.42,N,N,"",N,N
